Product,Revenue,CumPct,Category
Cono Sur Organic Chard,605.46,0.9816961133186195,C
Ken Wright Shea Ore Pnt Nr,604.89,0.9817143662275747,C
Hornitos Reposado VAP,604.7099999999999,0.9817326137049248,C
Debauchery Carmenere,604.45,0.981750853336623,C
Codorniu Original Spklg Cava,604.45,0.9817690929683213,C
Malibu Rum Sparkler RTD,604.41,0.9817873313929962,C
Allens Triple Sec,603.98,0.9818055568421701,C
JP Wiser's Rye w/ 2 Glasses,603.7199999999999,0.981823774445692,C
Spy Valley Pnt Nr Marlboro,602.6999999999999,0.9818419612701184,C
Don & Sons Pnt Nr Sonoma Cst,602.67,0.9818601471892773,C
Square One Bergamot Organic,601.77,0.9818783059504107,C
Juve Y Camp Rose Brut Pnt Nr,601.63,0.9818964604869622,C
Pinnacle Pecan Pie,601.37,0.981914607177862,C
Cavit Cab Svgn,600.54,0.9819327288230272,C
Hennessey 250 Collectors Edi,599.99,0.9819508338716212,C
Jameson Rarest Vintage Rsv,599.98,0.9819689386184594,C
The Glenlivet 25 Yr Old,599.98,0.9819870433652975,C
BV GDL Private Rsv Cab Svgn,599.95,0.982005147206868,C
Peter Michael MaBelleFille C,599.9399999999999,0.982023250746683,C
Enzo Boglietti Barolo Fosati,599.92,0.9820413536829861,C
Jack Daniel's Twin Smoke BTB,599.88,0.9820594554122658,C
P Michael Apres Midi Svgn Bl,599.88,0.9820775571415455,C
Grgich Hills Fume Bl Napa,599.8,0.9820956564567787,C
Ravenswood Teldschi Znfdl,599.8,0.9821137557720117,C
Round Pond Est Svgn Bl Napa,599.74,0.9821318532767097,C
Perez Cruz Carmenere Ltd Ed,599.6999999999999,0.9821499495743843,C
Ca'Momi Chard Napa Vly,599.64,0.9821680440615239,C
F Coppola Diamnd Petite Sira,599.6,0.9821861373416403,C
Candia Vyds Diamond,599.6,0.9822042306217565,C
Hidden Crush Cab Svgn C Cst,599.4,0.982222317866756,C
Bols Amaretto Liqueur,599.28,0.9822404014906855,C
Chops & Burgers Bordeaux,599.25,0.9822584842093474,C
Herradura Reposado Lot 599,597.87,0.9822765252857034,C
James Mitchell Cab Svgn,597.54,0.9822945564041168,C
Bouvet Brut,596.8799999999999,0.9823125676066449,C
San Quirico Vernaccia,595.62,0.9823305407879371,C
Attems Pnt Grigio Ramato,594.65,0.982348484698913,C
Frey Svgn Bl Organic Mendcno,594.57,0.9823664261958421,C
Jim Beam Candy Cane 4/50mLs,594.51,0.9823843658822363,C
Nardi Rosso di Montalcino 13,593.73,0.982402282031675,C
Fitch's Goat Moonshine,593.7299999999999,0.9824201981811137,C
Zenato Lugana Doc San Bened,593.64,0.9824381116147498,C
Jim Beam Signature Craft Ltd,591.84,0.9824559707323349,C
Aquinas Cab Svgn,591.66,0.9824738244183149,C
Ch du Levant Sauternes,591.63,0.9824916771990273,C
Arrow Cherry Brandy,591.26,0.9825095188147738,C
Mionetto Il Prosecco Veneto,591.26,0.9825273604305202,C
La Clarence Haut Brion 10,589.47,0.9825451480319713,C
Tardieu Laurent Le Becs Fins,588.6899999999999,0.9825629120964672,C
Gerard Metz Pnt Gris,588.6899999999999,0.9825806761609629,C
B & G Sauternes,588.67,0.982598439621947,C
Skyy Infusions Blueberry,588.06,0.9826161846758249,C
Herradura Reposado #14 BtB,587.88,0.9826339242980976,C
Snowden Cab Svgn The Ranch,587.88,0.9826516639203703,C
Vecchia Romagna Nera Brandy,587.79,0.9826694008268405,C
Skinnygirl Sprklng Margarita,587.54,0.9826871301894147,C
Ch La Gr Metaine Entre Mers,587.51,0.9827048586467215,C
Penny Wise Svgn Bl,587.16,0.9827225765425738,C
Canella Bellini Fusion,587.02,0.9827402902138445,C
Easton Svgn Bl Sierra Foothl,586.67,0.9827579933236607,C
Mica Cab Svgn,584.91,0.9827756433244492,C
Sea Smoke Southing Pnt Nr,584.91,0.9827932933252378,C
Dom du Grand Tinel Ch d Pape,584.87,0.982810942119003,C
Big House Birdman Pnt Grigio,583.27,0.9828285426318338,C
Nathanson Creek Wh Znfdl,579.4,0.982846026365155,C
Aldial Naia Rueda White,578.61,0.9828634862597648,C
Luigi Bosca RSV Cab Svgn,577.66,0.98288091748757,C
Stone Fruit Rsl,576.47,0.9828983128064303,C
Red Stag Hardcore Cider,576.11,0.9829156972620803,C
Ch Fuisse Pouilly Fuisse Tet,575.84,0.9829330735703227,C
Sixto Chardonnay,575.84,0.9829504498785651,C
Robert Sinskey Abraxas,575.84,0.9829678261868074,C
Columbia Crest Two Cab Svgn,575.82,0.9829852018915383,C
Massolino Barbera D'Alba,575.68,0.9830025733716872,C
Gaia Notios Red,575.64,0.9830199436448128,C
Schmitt Sohne Auslese Michls,575.64,0.9830373139179385,C
Falesco Vitiano Umbria Bian,575.61,0.9830546832857966,C
Farnum Hill Dooryard Cider,575.52,0.9830720499378521,C
Goose Ridge Red g3,575.28,0.9830894093477676,C
Citra Trebbiano D'Abruzzo,573.48,0.983106714441632,C
Columbia Crest Vns Merlot/Ca,573.35,0.9831240156126705,C
Querry Cider,573.1800000000001,0.9831413116538597,C
DeWetshof Limestone Hl Chard,572.64,0.9831585914002335,C
Sociando Mallet 12 Haut-Medo,571.87,0.9831758479114079,C
Beat 3 Reserve,571.83,0.9831931032155588,C
Jack Daniels Family 4 Pk/50m,571.5600000000001,0.9832103503723019,C
Chapoutier Cotes du Rhone R,571.5600000000001,0.9832275975290451,C
Ken Volk Pnt Nr Cuvee St Mar,569.81,0.9832447918785164,C
Kesselstatt Piesporter Gold,569.81,0.9832619862279879,C
La Croix de Carbonnieux Roug,569.6999999999999,0.983279177258145,C
La Caplana Gavi di Gavi,569.66,0.9832963670812788,C
Southern Comfort Lime,566.01,0.9833134467635314,C
Donegal Irish Whiskey,565.76,0.9833305189018879,C
Gekkeikan Sake Zipang Spklg,565.47,0.9833475822893251,C
Neal Fifteen Forty Cab Svgn,563.9399999999999,0.9833645995081189,C
Gibsons 12YO Gold Canadian W,562.77,0.9833815814214796,C
Vina Borgia Garnacha,561.65,0.9833985295381862,C
Elvio Cogno Barbera D'Alba B,560.83,0.9834154529109139,C
Zaccagnini Cerasuolo Rose,560.6999999999999,0.9834323723608158,C
Catalpa Malbec,560.68,0.983449291207206,C
Beringer Fndrs Est Svgn Bl,560.52,0.9834662052255029,C
1792 Port Finish Bourbon,559.86,0.9834830993279142,C
Dom Tempier Bandol Rg,559.86,0.9834999934303257,C
Terlato Fmly Vyd Angels Peak,559.84,0.9835168869292255,C
Carpineto Rosso di Montalcno,559.8,0.9835337792211019,C
Perrusset Macon Villages,559.65,0.9835506669866406,C
Desert Wind Cab Svgn,559.65,0.9835675547521794,C
Tooters Red-diculous 15 Pk,559.44,0.9835844361808456,C
Moonlight Meadery Red Dress,558.57,0.9836012913567538,C
Fanal Madeira Rainwater,558.57,0.9836181465326619,C
Hermann J Wiemer Dry Rsl,557.6899999999999,0.9836349751540563,C
Drouhin St Veran,557.6899999999999,0.9836518037754507,C
Pomino Chard,557.6899999999999,0.9836686323968451,C
L Einaudi Dolcetto Dogliani,557.6899999999999,0.9836854610182394,C
Corvo Pnt Nr,557.6,0.9837022869238312,C
Kenwood Yulupa Cab Svgn Cal,557.38,0.9837191061907945,C
DeKuyper Creme de Cacao Whit,557.38,0.9837359254577578,C
The Peach Chenin Bl/Viognier,553.6,0.9837526306610139,C
Van Ruiten Family Chard,553.2099999999999,0.9837693240957923,C
Cuvee Aurora Rose Sparkling,551.76,0.9837859737759741,C
Conterno Fantino Barb Alba,550.81,0.9838025947893511,C
Gruet Blanc de Noir,550.6999999999999,0.9838192124834138,C
Trombetta Family Wines Pnt N,549.89,0.9838358057352536,C
G&P Ravaut Ladoix Lacorvee,549.89,0.9838523989870934,C
Apothic Crush,549.45,0.9838689789616762,C
Neil Ellis Sincerely Svgn Bl,548.45,0.9838855287606751,C
Kendall Jackson Grand RSV Me,545.76,0.9839019973873534,C
Verde Sole Petite Sirah,545.61,0.983918461487694,C
Truchard Carneros Cab Svgn,543.84,0.9839348721772511,C
Ice Fox Vodka,543.66,0.983951277435203,C
Benton Lane Pnt Gris Willamt,543.66,0.983967682693155,C
Faretti Biscotti Liqueur,542.79,0.9839840616983491,C
Tullibardine 20 YO Highland,539.97,0.9840003556083963,C
The GlenDronach Cask Strngth,539.9399999999999,0.9840166486131762,C
Querceto Il Querciolaia Tosc,539.91,0.9840329407126884,C
Ch Carbonnieux 12 Pess-Leogn,539.88,0.9840492319069332,C
Piazzo Barbaresco,539.8199999999999,0.984065521290643,C
Cesari Sangioves Romagna RS,539.73,0.9840818079585502,C
Lyric by Etude Pnt Nr,539.64,0.9840980919106548,C
Skinnygirl Cucumber Vodka,539.64,0.9841143758627595,C
Pinnacle Habanero Vodka,539.46,0.9841306543832591,C
DeKuyper Root Beer Schnapps,538.51,0.984146904236954,C
Sensi Chianti DOCG,537.55,0.9841631251220881,C
Beringer Luminus Chard,536.82,0.9841793239790462,C
Thorny Rose Cab Svgn,536.49,0.9841955128780614,C
Neal Family Vyds Znfdl Napa,535.79,0.984211680654168,C
L'Ardi Dolcetto D'Acqui,535.52,0.9842278402828669,C
New Amsterdam Citron Vodka,534.0,0.9842439540446782,C
Castillo Spiced Rum,533.55,0.9842600542274769,C
Catskill Otay,531.8100000000001,0.9842761019047593,C
Ole Smoky Pumpkin Pie,531.72,0.9842921468662393,C
Jacobs Crk Shiraz,531.39,0.9843081818697766,C
Ch Behere Courtin Pauillac,530.91,0.9843242023890337,C
Franzia Tap Wh Grenache Cal,530.65,0.9843402150626389,C
Fattoria di Basciano Chianti,529.68,0.9843561984659277,C
Ch Haut Brion 12 Pessac-Leog,528.99,0.9843721610480636,C
Pol Roger 06 Brut Vintage Ro,527.9399999999999,0.9843880919458364,C
Tom Eddy Manchster Ridge Pnt,527.89,0.9844040213348301,C
Tsilili Tsipouro,527.76,0.9844199468009979,C
San Callisto Montepulcno 09,527.76,0.9844358722671657,C
Hall Svgn Bl Napa,527.76,0.9844517977333334,C
Murphy-Goode Cab Svgn Alex V,527.76,0.9844677231995012,C
Michael David Chard,527.67,0.9844836459498664,C
Layer Cake Garnacha,527.67,0.9844995687002316,C
Sokol Blosser Evolution Red,527.67,0.9845154914505968,C
Masi Passo Doble,527.56,0.9845314108816478,C
B & G Pnt Nr Bistro,527.46,0.9845473272951403,C
Hermann J Wiemer Semi Dry Rs,526.6899999999999,0.9845632204734333,C
Blue Chair Bay CocSpc Cream,526.6899999999999,0.9845791136517262,C
Ravenswood Znfdl Lodi,526.6899999999999,0.9845950068300191,C
Novellum Chardonnay RSV VDP,526.59,0.9846108969907537,C
Cloudy Bay Chard Marlboro,524.79,0.9846267328354371,C
Convento Las Claras 12 Tinto,524.75,0.9846425674730972,C
Triton Avante Mencia,524.65,0.984658399093199,C
Masi Masianco Pnt Grg/Verd,524.65,0.9846742307133006,C
Jaume Serra Cristalino Rose,523.55,0.98469002914026,C
Ravenswood Barricia Znfdl,521.7099999999999,0.9847057720441451,C
Carmel Road Unoaked Chard Mo,521.7,0.9847215146462742,C
Warre's Altano Douro Portuga,521.42,0.98473724879924,C
DeKuyper Creme de Cacao Dark,521.42,0.9847529829522057,C
Elijah Craig 18 Yr,519.96,0.9847686730488189,C
Bushmills 21 Year Old Irish,519.95,0.9847843628436762,C
Luce Brunello Montalcino 10,519.9499999999999,0.9848000526385335,C
Guigal Cote Rotie Br et Blnd,519.92,0.9848157415281233,C
Harrison Clarke Syrah,519.87,0.984831428908934,C
Du Peyrat Organic Cognac,519.87,0.9848471162897446,C
Pulenta Est Malbec Mendoza,519.8,0.9848628015582644,C
Pieropan Soave Clsc,519.74,0.9848784850162491,C
Marques de Caceres Albarino,519.63,0.9848941651549196,C
Le Prelat CdR Rouge,519.6,0.9849098443883225,C
DeKuyper Buttershots,519.6,0.9849255236217256,C
Pepe Lopez White,519.48,0.9849411992340584,C
Tooters Tri Berry Punch 15Pk,519.48,0.9849568748463914,C
Cline Chard Sonoma Cst,518.57,0.9849725229989429,C
Old New England Egg Nog,518.43,0.9849881669269126,C
Castello Di Ama Chianti,517.86,0.9850037936547995,C
Maison L'Envoye The Attache,517.86,0.9850194203826864,C
Debauchery Svgn Bl,517.63,0.9850350401701891,C
Poggio Antico Rsv Montalcino,515.9399999999999,0.985050608960955,C
Ch Talbot Saint Julien,515.88,0.9850661759411857,C
Grgich Hills Merlot Napa,515.88,0.9850817429214165,C
McWilliams Hanwood Shiraz,515.56,0.9850973002454604,C
R M Woodbridge Znfdl Cal,513.62,0.9851127990288715,C
Terra de Touros White,513.58,0.9851282966052592,C
Inglenook Rubicon 09,512.97,0.9851437757745408,C
Hendry Block 8 Cab Svgn Napa,512.9100000000001,0.9851592531332873,C
Chartron Trebuchet Chard Bou,512.7299999999999,0.9851747250604288,C
J Lohr Cypress Cab Svgn,512.43,0.9851901879348951,C
Alexander Vly Wicked Weekend,511.68,0.9852056281776734,C
McCormick Triple Sec,510.72,0.9852210394518911,C
Enzo Boglietti Brl Case Nere,509.93999999999994,0.9852364271891535,C
KJ Est 12 Chard Camelot High,509.83,0.9852518116071015,C
Groth Chard Napa,509.83,0.9852671960250495,C
Ravenswood Belloni Znfdl,509.83,0.9852825804429975,C
Manabito Ginjo Sake,509.81999999999994,0.9852979645591898,C
Coppo L'Avvocata,509.7,0.985313345054312,C
Righetti Campolieti Valpo,509.69999999999993,0.9853287255494342,C
Sterling Vyd Aromatic White,509.49,0.9853440997076837,C
Lamole Chianti Clsco Racolto,507.71999999999997,0.9853594204551497,C
Simply Naked Cab Svgn,507.37,0.9853747306411613,C
Hidlago Morenita Crm Sherry,506.61,0.9853900178937293,C
Berentzen Apple Liqueur,505.71999999999997,0.9854052782900274,C
Ch Lynch Moussas Pauilac,503.86,0.9854204825597395,C
Hobbs Crossbarn Pnt Nr RRV,503.86,0.9854356868294516,C
Columbia Crest 08 Cab Svgn,503.86,0.9854508910991636,C
Talley Vyds Chard,503.78,0.9854660929548291,C
Trimbach Pnt Gris Rsv,503.76,0.9854812942069828,C
El Jimador Silver Tequila,503.71999999999997,0.9854964942521132,C
Hidlago Panesa Fino Sherry,503.64,0.9855116918831969,C
Kono Svgn Bl,503.58,0.9855268877037454,C
Jekel Rsl Monterey,503.58,0.985542083524294,C
Terrazas Torrontes Rsv 10,503.58,0.9855572793448425,C
Sheffield Marsala Silver Lne,503.52,0.9855724733548561,C
Mother's Apple Pie Liqueur,503.44,0.9855876649508231,C
Canyon Oaks Merlot Cal,503.28,0.9856028517186964,C
Calera Ctrl Coast Chard,502.77,0.9856180230970221,C
Five Oaks Cab Svgn Cal,500.28000000000003,0.9856331193381438,C
Patron Burdeos Anejo Tequila,499.99,0.9856482068283462,C
Pommery Cuvee Louise 2002,499.96,0.985663293413281,C
Bertani Amarone Valpolicell,499.94999999999993,0.98567837969646,C
Billecart-Salmon Brut Rsv,499.90000000000003,0.9856934644708597,C
Chalk Hill Estate Red,499.9,0.9857085492452595,C
Benziger Pnt Nr Sonoma,499.74999999999994,0.9857236294933217,C
Baileys Coffee,498.69,0.985738677755265,C
Cigar Box Cab Svgn Valle Cen,497.64,0.9857536943328452,C
Perez Cruz Cab Svgn Rsva,495.69,0.9857686520680368,C
El Toro Gold Tequila,495.38,0.9857836004487972,C
Daou Rsv Cab Svgn,494.91,0.9857985346470333,C
Garden Creek Chard,494.91,0.9858134688452693,C
Bex Rsl Mosel,494.45,0.9858283891627367,C
Svedka Raspberry Vodka,493.62,0.9858432844344696,C
Ch de Chantegrive Graves Rou,492.8299999999999,0.985858155867491,C
Marquis d Gelida Brut Rsv,492.71,0.9858730236794425,C
Folie A Deux Amador Znfdl,492.71,0.985887891491394,C
Lyrarakis Okto Syrah Blend,491.69,0.9859027285242499,C
Shafer Hillside Cab Svgn,489.98,0.9859175139568572,C
Two Hands Bella Gardn Shiraz,489.92999999999995,0.9859322978806854,C
Verde Sole Znfdl,489.65000000000003,0.98594707335535,C
Hogue Lt Harvest Clmb Wh Rsl,489.51,0.985961844605433,C
Cielo Pnt Grigio,489.41,0.9859766128379575,C
Delish Svgn Bl,488.58,0.9859913560247473,C
Sterling Carneros Pnt Nr,487.78,0.9860060750710701,C
Nostor Tinto Priorat,487.71,0.986020792005102,C
DeKuyper Blue Curacao,485.46000000000004,0.98603544104407,C
Forest Glen Merlot Cal,485.46,0.9860500900830381,C
J Drouhin Vosne Romanee 13,484.95,0.9860647237324583,C
Villa Cornaro Prosecco,484.03000000000003,0.9860793296203414,C
Goslings Dark'n Stormy VAP,483.71,0.9860939258520377,C
Woodstock Killer Bee,482.58,0.9861084879853239,C
Cardamaro Vino Amaro,481.74999999999994,0.9861230250728756,C
Torres Celeste Crianza,481.74,0.9861375618586715,C
Harthill Farms Cab Svgn,481.33000000000004,0.986152086272478,C
Jadot Vosne Romanee 13,479.92,0.9861665681387112,C
Miner Cab Svgn Napa Vly,479.90000000000003,0.9861810494014326,C
Terre du Lion Saint-Julien,479.88000000000005,0.9861955300606423,C
Label 5 Scotch 12 Yr,479.84999999999997,0.9862100098145846,C
Ch Lalande Borie 11 Julien,479.84999999999997,0.9862244895685269,C
Fitch's Goat 100% Corn Whsky,479.84,0.9862389690207134,C
A Bichot Fixin Pnt Nr,479.84,0.9862534484728999,C
Felino Vina Cobos Cab Svgn,479.76,0.9862679255110396,C
Valley of the Moon Znfdl,479.76,0.9862824025491794,C
Poseidons Vyd Molnar Pnt Nr,479.75999999999993,0.9862968795873192,C
Kendall Jackson AVANT Svgn B,479.6,0.9863113517973655,C
Round Hill Common Man Chard,479.52,0.9863258215933651,C
Manon Rose de Provence,476.54999999999995,0.9863402017678805,C
Gaston & Ravaut Bourgog Vlg,475.86,0.9863545611212429,C
Uncle Val's Peppered Gin,475.86,0.9863689204746053,C
Jean Dauvissat Chablis St Pi,475.83,0.9863832789227002,C
Duboeuf Pouilly Fuisse,475.78,0.986397635862016,C
Lee Family Farm Rio Tinto S,475.71999999999997,0.9864119909907967,C
Peter Vella Cab Svgn Cal B/B,475.7199999999999,0.9864263461195774,C
Mont Redon Cotes du Rhone,475.59000000000003,0.9864406973255321,C
Spud Pumpkin Spice Vodka,474.81,0.9864550249945314,C
Ch du Courlat 10,474.80999999999995,0.9864693526635308,C
Perrier Jouet Fleur Rose,473.97,0.9864836549850395,C
Round Hill Chard,473.58,0.9864979455380706,C
Masi Modello Delle Venezie,473.56,0.98651223548759,C
A Bichot Merc Champs M,472.89,0.9865265052194683,C
Bols Cherry Flavored Brandy,472.57,0.9865407652951595,C
Frangelico Gift Pack-Candle,471.80999999999995,0.9865550024374071,C
Little Black Dress Divalicio,471.48,0.986569229621712,C
Ch Mouton Rothschild 12 Paui,469.99,0.9865834118443969,C
Dom les Pallieres Gigondas,469.90000000000003,0.9865975913512791,C
L'Ecole No 41 Cab Svgn Clmba,469.86,0.9866117696511381,C
Metaxa 5 Star,467.71000000000004,0.9866258830734916,C
Merieau 13 Bois Jacou Gamay,467.64000000000004,0.9866399943835543,C
Tortoise Creek Cal Pnt Nr,467.64,0.986654105693617,C
Stival Pnt Grigio,467.64,0.9866682170036797,C
Trim Cabernet Sauvignon,467.64,0.9866823283137424,C
Dom La Fage Tess Carignan VV,467.64,0.986696439623805,C
Benvolio Toscana Rosso,467.64,0.9867105509338677,C
Norton Malbec Mendoza,467.61,0.9867246613386628,C
Kunde Magnolia Lane Svgn Bl,466.64,0.9867387424731415,C
Schmitt Sohne Liebfraumilch,465.7,0.9867527952425714,C
Firesteed Willamette Pnt Nr,464.85,0.986766822362755,C
Danziger Gold Vodka,464.69,0.9867808446548452,C
Red Diamond Malbec,464.59000000000003,0.9867948639293769,C
Acorn Medley Alegria RRV,464.21999999999997,0.9868088720389425,C
Mateus Rose,464.17,0.986822878639729,C
W Hill Merlot Napa,463.84,0.9868368752825728,C
A Bichot Chablis Vaucopins,463.84,0.9868508719254165,C
Loimer Lois Gruner Veltliner,463.69,0.9868648640419228,C
MacMurray Ranch Selct Pnt Nr,463.68,0.9868788558566731,C
Flag Hill Wild Blueberry Fr,463.68,0.9868928476714235,C
Frey Natural Red Organic Ca,463.58,0.9869068364686153,C
Juve y Camps Brut Nature,462.75,0.9869208002200727,C
Thunevin Calvet Cuvee Constn,462.73999999999995,0.9869347636697741,C
Massolino Barolo Margheria,461.92999999999995,0.9869487026772525,C
Renacer Red Mendoza,461.92999999999995,0.986962641684731,C
Cinnabon Cinnamon Liqueur,461.78999999999996,0.9869765764676278,C
Senda 66 Tempranillo,461.62,0.9869905061206753,C
Cruzan Vanilla Flavored Rum,461.58,0.9870044345666994,C
Barton Gin,460.79,0.9870183391740122,C
Stone Barn Chard,459.84000000000003,0.9870322151145203,C
Seagram's Red Berry Vodka,459.54,0.9870460820023532,C
Stags Leap Svgn Bl Napa,458.83,0.9870599274655215,C
La Cana Albarino,458.72999999999996,0.9870737699111315,C
Cataldi Madonna Malandrino,458.66,0.9870876102444506,C
Dancing Bull Zabaco Cab Svgn,458.49,0.9871014454479203,C
Pravis Pnt Grigio Vignetti,458.49,0.9871152806513901,C
San Felice Il Grigio Gr Sel,455.88000000000005,0.9871290370965858,C
Frey Pnt Nr Organic Mendocno,455.76,0.9871427899207117,C
Bonpas Blanc Rhone Vly,455.62,0.9871565385202556,C
Montezuma Blue,454.93,0.9871702662986468,C
Tullibardine Sherry Finish,454.92999999999995,0.9871839940770378,C
La Jota Cab Svgn Howell Mtn,454.92999999999995,0.9871977218554289,C
Failla Chard Sonoma Cst,454.87,0.987211447823285,C
Ch Bouscaut Rouge 11 GCG,454.87,0.987225173791141,C
Vermont Gold Vodka,454.87,0.9872388997589971,C
Carstairs White Seal,454.65,0.9872526190882247,C
Bliss Chard,453.62,0.9872663073366008,C
Six Hats Shiraz,452.59,0.9872799645041256,C
Dom Tempier Bandol Rose Pro,450.89,0.9872935703731577,C
Tippy Cow Shamrock Mint,450.74999999999994,0.987307172017608,C
Rhiannon Proprietor's Red,450.59000000000003,0.9873207688339648,C
Dom Bousquet Chardonnay,450.59,0.9873343656503217,C
Sterling Vintners Cltn Syrah,450.59,0.9873479624666786,C
Kamora Coffee Gift Pack,450.55,0.9873615580760121,C
Cheval Blanc St Emilion 08,449.99,0.9873751367870186,C
Piper Heidsieck Rare 2002,449.97,0.9873887148945134,C
Smith & Hook Cab Svgn,449.95,0.9874022923984966,C
Westland American Sngle Malt,449.94,0.987415869600724,C
Paul Hobbs Cross Cab Svgn,449.91,0.9874294458976838,C
M Abbona Dogliani Papa Celso,449.82000000000005,0.987443019478841,C
Franzia Tap Pnt Grigio,449.74999999999994,0.9874565909477074,C
Fulchino Vyds 603 Red,449.7,0.9874701609077946,C
Valle de la Puerta Torrontes,449.5,0.987483724832765,C
SakeMoto Junmai Sake,449.5,0.9874972887577355,C
Sokol Blosser Evolution Sprk,448.74999999999994,0.9875108300510179,C
Ch Pape Clement 12 Pess-Leog,447.96,0.9875243475055892,C
The Creator K Vintners Walla,447.92,0.987537863753137,C
Acorn Dolcetto Alegria RRV,447.85999999999996,0.9875513781901498,C
Sea Hagg Amber Rum,447.84,0.9875648920236509,C
Moschofilero Boutari Mantnia,447.68,0.9875784010290586,C
Gerard Bertrand Chard Rsv Sp,445.63,0.9875918481745193,C
Vega Sindoa Cab Svgn Navarra,443.63,0.987605234968812,C
Pol Roger 02 Sir W Churchill,441.98,0.9876185719733914,C
Mollydooker The Boxer Shiraz,441.83,0.9876319044516332,C
Hogue Genesis Meritage,441.75,0.9876452345158282,C
Massolino Dolcetto D'Alba,441.73999999999995,0.9876585642782674,C
Choyomusubi Ryo Junmai Sake,441.66,0.9876718916266599,C
Soter Vyds Planet Oregon Pnt,440.58000000000004,0.9876851863854217,C
Canyon Rd Wh Znfdl,440.37,0.987698474807311,C
Ch La Mission Haut Brion 11,439.99,0.9877117517624784,C
Wild Turkey Forgiven,439.92,0.9877250266053549,C
Barr Hill Vodka,439.92,0.9877383014482314,C
Gaston Chiquet Trad Brut 1er,439.89000000000004,0.9877515753858405,C
Silver Totem Cab Svgn,439.78,0.9877648460041352,C
Shatter Grenache VdP Catalan,439.78,0.98777811662243,C
Ch Dupray St-Emilion,439.78,0.9877913872407248,C
Alexander Vly Vyds Gewurz,439.56,0.9878046512203911,C
Couleurs Du Sud Viognier,439.56,0.9878179152000572,C
Sutter Home Wh Merlot Cal,439.56,0.9878311791797235,C
Bon Affair Svgn Bl Spritzer,439.12,0.987844429882133,C
Southern Comfort & Egg Nog,438.81,0.9878576712301113,C
Anderra Svgn Bl,438.57,0.9878709053359495,C
Columna Albarino,437.73999999999995,0.987884114396053,C
Ch Maine d'Arman Cote Bourg,437.25,0.9878973086701204,C
St Mayhem White Aged/Peppers,436.80999999999995,0.9879104896669308,C
Ole Smoky Moonshine Peaches,436.77,0.9879236694567181,C
Bonnie Rose Orange Peel,435.72,0.987936817562142,C
Ruffino Greppone Mazzi Bru,434.92,0.987949941527099,C
Angelini Sangiovese Pesaresi,434.71000000000004,0.9879630591551833,C
Hendry Ranch Barrel Chard,433.86,0.9879761511340213,C
Sociando Mallet Haut-Medoc,431.88,0.987989183365203,C
Ch Fombrauge Le Cadran de Fo,431.84,0.9880022143893615,C
Bocelli Sangiovese,431.76,0.9880152429994733,C
Catalpa Cab Svgn,431.76,0.9880282716095851,C
Gaia Notios Nemea Wh,431.73,0.9880412993144293,C
Punto Final Perdriel Malbec,431.73,0.9880543270192735,C
Dom Bousquet Cab Svgn Rsv,431.72999999999996,0.9880673547241178,C
Grape Time Winery Amarone,431.68,0.9880803809201828,C
Renwood BBQ Zinfandel,431.64,0.9880934059092245,C
Common Man Pnt Grigio,431.52,0.988106427277196,C
Andre Spumante Calif,431.28,0.9881194414030275,C
Bols Green Creme De Menthe,429.57,0.9881324039286106,C
Svedka Strawberry Colada,429.57,0.9881453664541935,C
Caposaldo Prosecco Brut,428.71000000000004,0.9881583030287743,C
Greystone Cellars Cab Svgn,428.61,0.9881712365857966,C
Seven Falls Merlot,428.61,0.9881841701428191,C
Rodney Strong Symmetry,427.92,0.9881970828786887,C
Vincent Marie Antoinette,424.83000000000004,0.9882099023720038,C
Dow LBV Port,424.83,0.9882227218653189,C
Grand Macnish Black Edition,424.83,0.9882355413586341,C
Legacy Red Alexander Valley,423.92,0.988248333392168,C
Heidsieck Monopole Rose Top,423.90000000000003,0.9882611248221901,C
Siduri Pnt Nr 13 Clos Pepe,422.91,0.9882738863783841,C
Elk Cove La Boheme Pnt Nr,422.90999999999997,0.9882866479345782,C
Little Penguin Merlot Ausl,422.71,0.9882994034556556,C
Kikkoman Plum Wine,422.53000000000003,0.9883121535451278,C
Canyon Rd Merlot Cal,421.52,0.9883248731572603,C
Badenhorst Secateurs Chen Bl,420.71000000000004,0.9883375683271697,C
Chateau Pontet Canet Pauilac,419.97,0.988350241167147,C
Ch Talbot 10 Brdx,419.96,0.9883629137053686,C
Yellow Stone Ltd Edition 15,419.96,0.9883755862435901,C
Ch Bellevue St-Emil 09 Gr Cr,419.94,0.9883882581783,C
Querceto Il Sole Alessandro,419.93999999999994,0.9884009301130099,C
Freemark Abbey Cab Svgn Ruth,419.93999999999994,0.9884136020477198,C
Cheval des Andes Mendoza,419.93,0.9884262736806738,C
Ciacci 07 Piccolomino Brunlo,419.93,0.9884389453136277,C
Darioush Merlot Napa Valley,419.93,0.9884516169465818,C
Carne Humana Red,419.88,0.9884642870707565,C
Dom Roux Bourgogne Chard,419.78999999999996,0.9884769544791288,C
Carpene Malvolti Sprklg Rose,419.78999999999996,0.988489621887501,C
Morrigan Irish Whiskey,419.78999999999996,0.9885022892958732,C
Muxagat Barroca Tinto Doura,419.78999999999996,0.9885149567042455,C
Tarantula Azul Tequila Gift,419.7,0.9885276213968152,C
Cono Sur Vision Svgn Bl Csbl,419.65,0.9885402845806056,C
